Date,Momentum_Value,Momentum_Return,Contrarian_Value,Contrarian_Return,Momentum_DD,Contrarian_DD
2010-03-09,101140.54223917115,0.007314312458038329,98691.65451358302,-0.007314312458038329,-0.46672435163664927,-3.625645545200762
2010-03-10,101299.9849928055,0.0015764474868774413,98536.07230284931,-0.0015764474868774413,-0.30981536938011756,-3.7775746540804733
2010-03-11,100801.37232067272,-0.004922139644622803,99021.08061075659,0.004922139644622803,-0.800504379330258,-3.3039544395835563
2010-03-12,99526.70469865658,-0.012645339965820315,100273.23583886251,0.012645339965820315,-2.0549157258915263,-2.081200070121625
2010-03-15,100304.62606530612,0.00781620740890503,99489.47942998393,-0.00781620740890503,-1.2893566325224204,-2.8465537196046165
2010-03-16,99634.47160797619,-0.006681191921234131,100154.18773619932,0.006681191921234131,-1.9488613855290327,-2.197452899195984
2010-03-17,99682.6912920804,0.00048396587371826196,100105.71652722503,-0.00048396587371826196,-1.901407980560399,-2.2447859943554915
2010-03-18,99730.37818365468,0.00047838687896728494,100057.82726592879,-0.00047838687896728494,-1.854478901293144,-2.2915508060864287
2010-03-19,100769.83865496927,0.010422706604003908,99014.95388890192,-0.010422706604003908,-0.8315369303842468,-3.309937304766819
2010-03-22,100462.06845349177,-0.003054189682006836,99317.36433943379,0.003054189682006836,-1.1344162270719327,-3.0146275129304345
2010-03-23,100837.95235047548,0.003741550445556641,98945.76341063806,-0.003741550445556641,-0.7645056580561138,-3.3775031765719055
2010-03-24,101413.14861903043,0.005704164505004883,98381.36049907049,-0.005704164505004883,-0.19845007359418076,-3.9286537933370558
2010-03-25,101567.64738871981,0.0015234589576721194,98231.4805341502,-0.0015234589576721194,-0.04640650836925664,-4.075014546291222
2010-03-26,100348.62126343852,-0.012002110481262209,99410.46561625904,0.012002110481262209,-1.2460605804549885,-2.923712272962331
2010-03-29,101021.96338694128,0.006710028648376466,98743.4185440255,-0.006710028648376466,-0.5834188178097999,-3.5750969446887937
2010-03-30,100788.24479474628,-0.002313542366027832,98971.86562619352,0.002313542366027832,-0.813423290260451,-3.352013846330193
2010-03-31,100609.77434207933,-0.0017707467079162598,99147.11973142743,0.0017707467079162598,-0.9890575944386915,-3.1808747430218554
2010-04-01,100708.96157717351,0.0009858608245849612,99049.37447021378,-0.0009858608245849612,-0.8914465851158071,-3.2763249256832827
2010-04-02,101350.31159159678,0.0063683509826660155,98418.59328897395,-0.0063683509826660155,-0.26028853158552856,-3.8922952368898756
2010-04-05,101253.65398609237,-0.0009536981582641602,98512.45492013259,0.0009536981582641602,-0.35541011071875683,-3.8006374958623135
2010-04-06,101578.40262842184,0.0032072782516479495,98196.4980659508,-0.0032072782516479495,-0.03582218467249598,-4.109175619044225
2010-04-07,101111.01358123637,-0.004601263999938965,98648.32607742173,0.004601263999938965,-0.49578375733765334,-3.667956620895685
2010-04-08,101335.10384853646,0.00221627950668335,98429.69381396772,-0.00221627950668335,-0.2752546020504454,-3.8814553544737285
2010-04-09,101245.91778355364,-0.0008801102638244626,98516.3227977585,0.0008801102638244626,-0.3630233740324784,-3.7968604367873193
2010-04-12,100185.86367970583,-0.01047009229660034,99547.79779017271,0.01047009229660034,-1.4062317154605708,-2.7896046863377544
2010-04-13,100031.64978078745,-0.001539278030395508,99701.02952828539,0.001539278030395508,-1.5579949369148638,-2.6399708605053696
2010-04-14,101023.72535560423,0.009917616844177248,98712.23291845385,-0.009917616844177248,-0.5816848493266247,-3.605550325448803
2010-04-15,100596.9671808488,-0.00422433614730835,99129.22657215281,0.00422433614730835,-1.0016612317221174,-3.1983477672887006
2010-04-16,98740.97973002757,-0.018449735641479493,100958.13459675334,0.018449735641479493,-2.828154410942463,-1.412382873936746
2010-04-19,99060.62989363595,0.0032372593879699714,100631.30692773807,-0.0032372593879699714,-2.5135839415629246,-1.7315365630156676
2010-04-20,100866.01718554764,0.01822507381439209,98797.2939309413,-0.01822507381439209,-0.7368868129973727,-3.5224865627816015
2010-04-21,100827.69256046378,-0.00037995576858520505,98834.83253269098,0.00037995576858520505,-0.7746024054605005,-3.4858293750123726
2010-04-22,101567.14301248119,0.007333803176879883,98109.99732387633,-0.007333803176879883,-0.046902869354492616,-4.193645306155835
2010-04-23,101967.58373847125,0.003942620754241943,97723.1868122286,-0.003942620754241943,0.0,-4.571373428560044
2010-04-26,102279.44846247188,0.0030584692955017093,97424.30344590482,-0.0030584692955017093,0.0,-4.863238952840687
2010-04-27,101451.21323505306,-0.00809776782989502,98213.222836199,0.00809776782989502,-0.809776782989513,-4.09284354979259
